ID,Nombre,Universidad,ID Universidad,Campus,ID Campus,Acreditación,Vacantes,Cant. Semestres,Arancel,Área,Horario,Empleabilidad,Ingreso,Admisión,Corte 2017,Corte 2016,Lenguaje,Matemáticas,Historia (Cs. Sociales),Ciencias,NEM,Ranking,Descripción,area_id
2493,Derecho,Universidad Pedro de Valdivia,47,,204,No,,10.0,,Derecho,Vespertino,"73,1",,,,,,,,,,,"El Licenciado en Ciencias Jurídicas y Sociales de la Universidad Pedro de Valdivia es un profesional con un alto grado de responsabilidad social, interesado en el conocimiento jurídico y capaz de adaptarse a los cambios en dicho ordenamiento con una mirada reflexiva y crítica. Formados por un cuerpo docente de gran experiencia dentro del mundo del derecho, en una estrecha relación académica, los egresados de nuestra universidad se insertan exitosamente en el campo laboral siendo agentes de cambio capaces de interactuar con los diversos actores del quehacer nacional en el ámbito público y privado.",6
2494,Educación Parvularia,Universidad Pedro de Valdivia,47,,209,Si,,8.0,,Derecho,Diurno,"77,5",,,,,,,,,,,"Nuestros profesionales serán capaces de formular y desarrollar procesos de enseñanza Aprendizaje adecuado a los distintos niveles de la Educación Parvularia y los distintos Contextos socioculturales del Educador de Párvulos, con una mirada reflexiva, autónoma y Creativa, que potencie el desarrollo socio afectivo, motor y cognitivo de niños y niñas de Edad pre-escolar. Estarán comprometidos con los valores sociales y éticos, posibilitando Espacios educativos que integren la familia y la comunidad, asumiendo una actitud de Aceptación de la diversidad en todas expresiones en el ejercicio de la profesión de Educador de Párvulos. La Carrera, ofrece el aprendizaje de la lengua inglesa en Consideración a la importancia de un segundo idioma en un mundo globalizado y en el Cual la actualización tecnológica constituye un imperativo.",6
2495,Educación Parvularia,Universidad Pedro de Valdivia,47,,207,Si,,8.0,,Educación,Diurno,"77,5",,,,,,,,,,,"Nuestros profesionales serán capaces de formular y desarrollar procesos de enseñanza Aprendizaje adecuado a los distintos niveles de la Educación Parvularia y los distintos Contextos socioculturales del Educador de Párvulos, con una mirada reflexiva, autónoma y Creativa, que potencie el desarrollo socio afectivo, motor y cognitivo de niños y niñas de Edad pre-escolar. Estarán comprometidos con los valores sociales y éticos, posibilitando Espacios educativos que integren la familia y la comunidad, asumiendo una actitud de Aceptación de la diversidad en todas expresiones en el ejercicio de la profesión de Educador de Párvulos. La Carrera, ofrece el aprendizaje de la lengua inglesa en Consideración a la importancia de un segundo idioma en un mundo globalizado y en el Cual la actualización tecnológica constituye un imperativo.",7
2496,Educación Parvularia,Universidad Pedro de Valdivia,47,,210,Si,,8.0,,Educación,Diurno,"77,5",,,,,,,,,,,"Nuestros profesionales serán capaces de formular y desarrollar procesos de enseñanza Aprendizaje adecuado a los distintos niveles de la Educación Parvularia y los distintos Contextos socioculturales del Educador de Párvulos, con una mirada reflexiva, autónoma y Creativa, que potencie el desarrollo socio afectivo, motor y cognitivo de niños y niñas de Edad pre-escolar. Estarán comprometidos con los valores sociales y éticos, posibilitando Espacios educativos que integren la familia y la comunidad, asumiendo una actitud de Aceptación de la diversidad en todas expresiones en el ejercicio de la profesión de Educador de Párvulos. La Carrera, ofrece el aprendizaje de la lengua inglesa en Consideración a la importancia de un segundo idioma en un mundo globalizado y en el Cual la actualización tecnológica constituye un imperativo.",7
2497,Educación Parvularia,Universidad Pedro de Valdivia,47,,205,Si,,8.0,,Educación,Diurno,"77,5",,,,,,,,,,,"Nuestros profesionales serán capaces de formular y desarrollar procesos de enseñanza Aprendizaje adecuado a los distintos niveles de la Educación Parvularia y los distintos Contextos socioculturales del Educador de Párvulos, con una mirada reflexiva, autónoma y Creativa, que potencie el desarrollo socio afectivo, motor y cognitivo de niños y niñas de Edad pre-escolar. Estarán comprometidos con los valores sociales y éticos, posibilitando Espacios educativos que integren la familia y la comunidad, asumiendo una actitud de Aceptación de la diversidad en todas expresiones en el ejercicio de la profesión de Educador de Párvulos. La Carrera, ofrece el aprendizaje de la lengua inglesa en Consideración a la importancia de un segundo idioma en un mundo globalizado y en el Cual la actualización tecnológica constituye un imperativo.",7
2498,Educación Parvularia,Universidad Pedro de Valdivia,47,,204,Si,,8.0,,Educación,Diurno,"77,5",,,,,,,,,,,"Nuestros profesionales serán capaces de formular y desarrollar procesos de enseñanza Aprendizaje adecuado a los distintos niveles de la Educación Parvularia y los distintos Contextos socioculturales del Educador de Párvulos, con una mirada reflexiva, autónoma y Creativa, que potencie el desarrollo socio afectivo, motor y cognitivo de niños y niñas de Edad pre-escolar. Estarán comprometidos con los valores sociales y éticos, posibilitando Espacios educativos que integren la familia y la comunidad, asumiendo una actitud de Aceptación de la diversidad en todas expresiones en el ejercicio de la profesión de Educador de Párvulos. La Carrera, ofrece el aprendizaje de la lengua inglesa en Consideración a la importancia de un segundo idioma en un mundo globalizado y en el Cual la actualización tecnológica constituye un imperativo.",7
2499,Educación Parvularia,Universidad Pedro de Valdivia,47,,209,Si,,8.0,,Educación,Vespertino,"77,5",,,,,,,,,,,"Nuestros profesionales serán capaces de formular y desarrollar procesos de enseñanza Aprendizaje adecuado a los distintos niveles de la Educación Parvularia y los distintos Contextos socioculturales del Educador de Párvulos, con una mirada reflexiva, autónoma y Creativa, que potencie el desarrollo socio afectivo, motor y cognitivo de niños y niñas de Edad pre-escolar. Estarán comprometidos con los valores sociales y éticos, posibilitando Espacios educativos que integren la familia y la comunidad, asumiendo una actitud de Aceptación de la diversidad en todas expresiones en el ejercicio de la profesión de Educador de Párvulos. La Carrera, ofrece el aprendizaje de la lengua inglesa en Consideración a la importancia de un segundo idioma en un mundo globalizado y en el Cual la actualización tecnológica constituye un imperativo.",7
2500,Educación Parvularia,Universidad Pedro de Valdivia,47,,207,Si,,8.0,,Educación,Vespertino,"77,5",,,,,,,,,,,"Nuestros profesionales serán capaces de formular y desarrollar procesos de enseñanza Aprendizaje adecuado a los distintos niveles de la Educación Parvularia y los distintos Contextos socioculturales del Educador de Párvulos, con una mirada reflexiva, autónoma y Creativa, que potencie el desarrollo socio afectivo, motor y cognitivo de niños y niñas de Edad pre-escolar. Estarán comprometidos con los valores sociales y éticos, posibilitando Espacios educativos que integren la familia y la comunidad, asumiendo una actitud de Aceptación de la diversidad en todas expresiones en el ejercicio de la profesión de Educador de Párvulos. La Carrera, ofrece el aprendizaje de la lengua inglesa en Consideración a la importancia de un segundo idioma en un mundo globalizado y en el Cual la actualización tecnológica constituye un imperativo.",7
2501,Educación Parvularia,Universidad Pedro de Valdivia,47,,210,Si,,8.0,,Educación,Vespertino,"77,5",,,,,,,,,,,"Nuestros profesionales serán capaces de formular y desarrollar procesos de enseñanza Aprendizaje adecuado a los distintos niveles de la Educación Parvularia y los distintos Contextos socioculturales del Educador de Párvulos, con una mirada reflexiva, autónoma y Creativa, que potencie el desarrollo socio afectivo, motor y cognitivo de niños y niñas de Edad pre-escolar. Estarán comprometidos con los valores sociales y éticos, posibilitando Espacios educativos que integren la familia y la comunidad, asumiendo una actitud de Aceptación de la diversidad en todas expresiones en el ejercicio de la profesión de Educador de Párvulos. La Carrera, ofrece el aprendizaje de la lengua inglesa en Consideración a la importancia de un segundo idioma en un mundo globalizado y en el Cual la actualización tecnológica constituye un imperativo.",7
2502,Educación Parvularia,Universidad Pedro de Valdivia,47,,205,Si,,8.0,,Educación,Vespertino,"77,5",,,,,,,,,,,"Nuestros profesionales serán capaces de formular y desarrollar procesos de enseñanza Aprendizaje adecuado a los distintos niveles de la Educación Parvularia y los distintos Contextos socioculturales del Educador de Párvulos, con una mirada reflexiva, autónoma y Creativa, que potencie el desarrollo socio afectivo, motor y cognitivo de niños y niñas de Edad pre-escolar. Estarán comprometidos con los valores sociales y éticos, posibilitando Espacios educativos que integren la familia y la comunidad, asumiendo una actitud de Aceptación de la diversidad en todas expresiones en el ejercicio de la profesión de Educador de Párvulos. La Carrera, ofrece el aprendizaje de la lengua inglesa en Consideración a la importancia de un segundo idioma en un mundo globalizado y en el Cual la actualización tecnológica constituye un imperativo.",7
2503,Educación Parvularia,Universidad Pedro de Valdivia,47,,204,Si,,8.0,,Educación,Vespertino,"77,5",,,,,,,,,,,"Nuestros profesionales serán capaces de formular y desarrollar procesos de enseñanza Aprendizaje adecuado a los distintos niveles de la Educación Parvularia y los distintos Contextos socioculturales del Educador de Párvulos, con una mirada reflexiva, autónoma y Creativa, que potencie el desarrollo socio afectivo, motor y cognitivo de niños y niñas de Edad pre-escolar. Estarán comprometidos con los valores sociales y éticos, posibilitando Espacios educativos que integren la familia y la comunidad, asumiendo una actitud de Aceptación de la diversidad en todas expresiones en el ejercicio de la profesión de Educador de Párvulos. La Carrera, ofrece el aprendizaje de la lengua inglesa en Consideración a la importancia de un segundo idioma en un mundo globalizado y en el Cual la actualización tecnológica constituye un imperativo.",7
2504,Enfermería,Universidad Pedro de Valdivia,47,,211,Si,,10.0,,Educación,Diurno,94,1200000.0,,,,,,,,,,"El Enfermero (a), de la UPV, será un profesional con sentido valórico y ético, con pensamiento crítico y reflexivo, ejecutor de la gestión del cuidado de los individuos, familia y comunidad, durante el desarrollo del ciclo vital, aplicando los avances científico-tecnológicos y el idioma inglés, en beneficio de los usuarios. Ejercerá la profesión de la Enfermería, con calidad, seguridad, fundamento y autonomía, brindando a la sociedad el cuidado de la salud que mejore la calidad de vida de las personas y sus familias. Será un profesional especialmente comprometido con la Salud Pública y la Atención Primaria.",7
